2025-10-19 07:58:30 | INFO | Triggering immediate execution of blockchain indexer task.
2025-10-19 10:00:01 | INFO | Blockchain indexing cycle completed
2025-10-19 10:00:01 | INFO | PostgreSQL connection pool closed
2025-10-19 10:00:01 | INFO | Indexing task completed successfully
2025-10-19 10:05:00 | INFO | Starting Polymarket blockchain indexing task
2025-10-19 10:05:00 | INFO | Blockchain indexer initialized. Connected: True
2025-10-19 10:05:00 | INFO | Connected to PostgreSQL database
2025-10-19 10:05:00 | INFO | Current Polygon block: 77881780
2025-10-19 10:05:00 | INFO | Processing ConditionalTokens: blocks 50000501-50000600
2025-10-19 10:05:01 | DEBUG | Updated indexer state: conditional_tokens -> block 50000600
2025-10-19 10:05:01 | INFO | Processed 0 ConditionalTokens events
2025-10-19 10:05:01 | INFO | Processing CTF Exchange: blocks 50000501-50000600
2025-10-19 10:05:01 | DEBUG | Updated indexer state: ctf_exchange -> block 50000600
2025-10-19 10:05:01 | INFO | Processed 0 CTF Exchange events
2025-10-19 10:05:01 | INFO | Updated metrics for 0 markets
2025-10-19 10:05:01 | INFO | Blockchain indexing cycle completed
2025-10-19 10:05:01 | INFO | PostgreSQL connection pool closed
2025-10-19 10:05:01 | INFO | Indexing task completed successfully
2025-10-19 10:07:22 | INFO | Triggering immediate execution of blockchain indexer task.
2025-10-19 10:07:22 | INFO | Immediate indexer task triggered successfully
2025-10-19 10:07:23 | INFO | Starting Polymarket blockchain indexing task
2025-10-19 10:07:23 | INFO | Blockchain indexer initialized. Connected: True
2025-10-19 10:07:23 | INFO | Connected to PostgreSQL database
2025-10-19 10:07:24 | INFO | Current Polygon block: 77881852
2025-10-19 10:07:24 | INFO | Processing ConditionalTokens: blocks 77800001-77800100
2025-10-19 10:07:24 | ERROR | Error inserting condition f545bd55ed64103a7f62dcf1c48663f9d6432bb9bcb0835fd112abf7c418e30e: insert or update on table "conditions" violates foreign key constraint "conditions_created_at_block_fkey"
DETAIL:  Key (created_at_block)=(77800016) is not present in table "blocks".
2025-10-19 10:07:24 | ERROR | Error handling ConditionPreparation: insert or update on table "conditions" violates foreign key constraint "conditions_created_at_block_fkey"
DETAIL:  Key (created_at_block)=(77800016) is not present in table "blocks".
2025-10-19 10:07:24 | ERROR | Marked indexer conditional_tokens as ERROR: insert or update on table "conditions" violates foreign key constraint "conditions_created_at_block_fkey"
DETAIL:  Key (created_at_block)=(77800016) is not present in table "blocks".
2025-10-19 10:07:24 | ERROR | Error in blockchain indexing: insert or update on table "conditions" violates foreign key constraint "conditions_created_at_block_fkey"
DETAIL:  Key (created_at_block)=(77800016) is not present in table "blocks".
2025-10-19 10:07:24 | INFO | PostgreSQL connection pool closed
2025-10-19 10:07:24 | ERROR | Error in indexing task: insert or update on table "conditions" violates foreign key constraint "conditions_created_at_block_fkey"
DETAIL:  Key (created_at_block)=(77800016) is not present in table "blocks".
2025-10-19 10:09:15 | INFO | Triggering immediate execution of blockchain indexer task.
2025-10-19 10:09:15 | INFO | Immediate indexer task triggered successfully
2025-10-19 10:09:16 | INFO | Starting Polymarket blockchain indexing task
2025-10-19 10:09:16 | INFO | Blockchain indexer initialized. Connected: True
2025-10-19 10:09:16 | INFO | Connected to PostgreSQL database
2025-10-19 10:09:16 | INFO | Current Polygon block: 77881908
2025-10-19 10:09:16 | INFO | Processing ConditionalTokens: blocks 77800001-77800100
2025-10-19 10:09:17 | INFO | Inserted condition: f545bd55ed...
2025-10-19 10:09:17 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:17 | INFO | New market: f545bd55ed...
2025-10-19 10:09:17 | INFO | Inserted condition: 2a393edf41...
2025-10-19 10:09:17 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:17 | INFO | New market: 2a393edf41...
2025-10-19 10:09:17 | INFO | Inserted condition: 439f59febf...
2025-10-19 10:09:17 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:17 | INFO | New market: 439f59febf...
2025-10-19 10:09:17 | INFO | Inserted condition: 90bd7d943f...
2025-10-19 10:09:17 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:17 | INFO | New market: 90bd7d943f...
2025-10-19 10:09:17 | INFO | Inserted condition: e3b4f676c8...
2025-10-19 10:09:17 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:17 | INFO | New market: e3b4f676c8...
2025-10-19 10:09:17 | INFO | Inserted condition: d9633b74ea...
2025-10-19 10:09:17 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:17 | INFO | New market: d9633b74ea...
2025-10-19 10:09:17 | INFO | Inserted condition: 3116104e51...
2025-10-19 10:09:17 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:17 | INFO | New market: 3116104e51...
2025-10-19 10:09:17 | INFO | Inserted condition: bd7b0b89cf...
2025-10-19 10:09:17 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:17 | INFO | New market: bd7b0b89cf...
2025-10-19 10:09:17 | INFO | Inserted condition: af7e245e4c...
2025-10-19 10:09:17 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:17 | INFO | New market: af7e245e4c...
2025-10-19 10:09:17 | INFO | Inserted condition: 6445e74d49...
2025-10-19 10:09:17 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:17 | INFO | New market: 6445e74d49...
2025-10-19 10:09:17 | INFO | Inserted condition: 169108c6bc...
2025-10-19 10:09:17 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:17 | INFO | New market: 169108c6bc...
2025-10-19 10:09:18 | INFO | Inserted condition: 0bf06e631c...
2025-10-19 10:09:18 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:18 | INFO | New market: 0bf06e631c...
2025-10-19 10:09:18 | INFO | Inserted condition: c81de5e63f...
2025-10-19 10:09:18 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:18 | INFO | New market: c81de5e63f...
2025-10-19 10:09:18 | INFO | Inserted condition: 11eb622daf...
2025-10-19 10:09:18 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:09:18 | INFO | New market: 11eb622daf...
2025-10-19 10:09:18 | DEBUG | Updated indexer state: conditional_tokens -> block 77800100
2025-10-19 10:09:18 | INFO | Processed 14 ConditionalTokens events
2025-10-19 10:09:18 | INFO | Processing CTF Exchange: blocks 77800001-77800100
2025-10-19 10:09:18 | DEBUG | Updated indexer state: ctf_exchange -> block 77800100
2025-10-19 10:09:18 | INFO | Processed 0 CTF Exchange events
2025-10-19 10:09:18 | INFO | Updated metrics for 0 markets
2025-10-19 10:09:18 | INFO | Blockchain indexing cycle completed
2025-10-19 10:09:18 | INFO | PostgreSQL connection pool closed
2025-10-19 10:09:18 | INFO | Indexing task completed successfully
2025-10-19 10:10:00 | INFO | Starting Polymarket blockchain indexing task
2025-10-19 10:10:00 | INFO | Blockchain indexer initialized. Connected: True
2025-10-19 10:10:00 | INFO | Connected to PostgreSQL database
2025-10-19 10:10:00 | INFO | Current Polygon block: 77881930
2025-10-19 10:10:00 | INFO | Processing ConditionalTokens: blocks 77800101-77800200
2025-10-19 10:10:01 | DEBUG | Updated indexer state: conditional_tokens -> block 77800200
2025-10-19 10:10:01 | INFO | Processed 0 ConditionalTokens events
2025-10-19 10:10:01 | INFO | Processing CTF Exchange: blocks 77800101-77800200
2025-10-19 10:10:01 | DEBUG | Updated indexer state: ctf_exchange -> block 77800200
2025-10-19 10:10:01 | INFO | Processed 0 CTF Exchange events
2025-10-19 10:10:01 | INFO | Updated metrics for 0 markets
2025-10-19 10:10:01 | INFO | Blockchain indexing cycle completed
2025-10-19 10:10:01 | INFO | PostgreSQL connection pool closed
2025-10-19 10:10:01 | INFO | Indexing task completed successfully
2025-10-19 10:15:00 | INFO | Starting Polymarket blockchain indexing task
2025-10-19 10:15:00 | INFO | Blockchain indexer initialized. Connected: True
2025-10-19 10:15:00 | INFO | Connected to PostgreSQL database
2025-10-19 10:15:00 | INFO | Current Polygon block: 77882080
2025-10-19 10:15:00 | INFO | Processing ConditionalTokens: blocks 77800201-77800300
2025-10-19 10:15:00 | INFO | Inserted condition: e652eac0e5...
2025-10-19 10:15:00 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:15:00 | INFO | New market: e652eac0e5...
2025-10-19 10:15:00 | INFO | Inserted condition: 3f8896e2bc...
2025-10-19 10:15:00 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:15:00 | INFO | New market: 3f8896e2bc...
2025-10-19 10:15:00 | INFO | Inserted condition: 389b87578c...
2025-10-19 10:15:00 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:15:00 | INFO | New market: 389b87578c...
2025-10-19 10:15:01 | DEBUG | Updated indexer state: conditional_tokens -> block 77800300
2025-10-19 10:15:01 | INFO | Processed 3 ConditionalTokens events
2025-10-19 10:15:01 | INFO | Processing CTF Exchange: blocks 77800201-77800300
2025-10-19 10:15:01 | DEBUG | Updated indexer state: ctf_exchange -> block 77800300
2025-10-19 10:15:01 | INFO | Processed 0 CTF Exchange events
2025-10-19 10:15:01 | INFO | Updated metrics for 0 markets
2025-10-19 10:15:01 | INFO | Blockchain indexing cycle completed
2025-10-19 10:15:01 | INFO | PostgreSQL connection pool closed
2025-10-19 10:15:01 | INFO | Indexing task completed successfully
2025-10-19 10:20:00 | INFO | Starting Polymarket blockchain indexing task
2025-10-19 10:20:00 | INFO | Blockchain indexer initialized. Connected: True
2025-10-19 10:20:00 | INFO | Connected to PostgreSQL database
2025-10-19 10:20:00 | INFO | Current Polygon block: 77882230
2025-10-19 10:20:00 | INFO | Processing ConditionalTokens: blocks 77800301-77800400
2025-10-19 10:20:00 | DEBUG | Updated indexer state: conditional_tokens -> block 77800400
2025-10-19 10:20:00 | INFO | Processed 0 ConditionalTokens events
2025-10-19 10:20:00 | INFO | Processing CTF Exchange: blocks 77800301-77800400
2025-10-19 10:20:00 | DEBUG | Updated indexer state: ctf_exchange -> block 77800400
2025-10-19 10:20:00 | INFO | Processed 0 CTF Exchange events
2025-10-19 10:20:00 | INFO | Updated metrics for 0 markets
2025-10-19 10:20:00 | INFO | Blockchain indexing cycle completed
2025-10-19 10:20:00 | INFO | PostgreSQL connection pool closed
2025-10-19 10:20:00 | INFO | Indexing task completed successfully
2025-10-19 10:20:51 | INFO | Triggering immediate execution of blockchain indexer task.
2025-10-19 10:20:51 | INFO | Immediate indexer task triggered successfully
2025-10-19 10:20:52 | INFO | Starting Polymarket blockchain indexing task
2025-10-19 10:20:52 | INFO | Blockchain indexer initialized. Connected: True
2025-10-19 10:20:52 | INFO | Connected to PostgreSQL database
2025-10-19 10:20:52 | INFO | Current Polygon block: 77882256
2025-10-19 10:20:52 | INFO | Processing ConditionalTokens: blocks 77880001-77880100
2025-10-19 10:20:53 | DEBUG | Updated indexer state: conditional_tokens -> block 77880100
2025-10-19 10:20:53 | INFO | Processed 0 ConditionalTokens events
2025-10-19 10:20:53 | INFO | Processing CTF Exchange: blocks 77880001-77880100
2025-10-19 10:20:53 | DEBUG | Updated indexer state: ctf_exchange -> block 77880100
2025-10-19 10:20:53 | INFO | Processed 0 CTF Exchange events
2025-10-19 10:20:53 | INFO | Updated metrics for 0 markets
2025-10-19 10:20:53 | INFO | Blockchain indexing cycle completed
2025-10-19 10:20:53 | INFO | PostgreSQL connection pool closed
2025-10-19 10:20:53 | INFO | Indexing task completed successfully
2025-10-19 10:25:00 | INFO | Starting Polymarket blockchain indexing task
2025-10-19 10:25:00 | INFO | Blockchain indexer initialized. Connected: True
2025-10-19 10:25:00 | INFO | Connected to PostgreSQL database
2025-10-19 10:25:00 | INFO | Current Polygon block: 77882380
2025-10-19 10:25:00 | INFO | Processing ConditionalTokens: blocks 77880101-77880200
2025-10-19 10:25:01 | DEBUG | Updated indexer state: conditional_tokens -> block 77880200
2025-10-19 10:25:01 | INFO | Processed 0 ConditionalTokens events
2025-10-19 10:25:01 | INFO | Processing CTF Exchange: blocks 77880101-77880200
2025-10-19 10:25:01 | DEBUG | Updated indexer state: ctf_exchange -> block 77880200
2025-10-19 10:25:01 | INFO | Processed 0 CTF Exchange events
2025-10-19 10:25:01 | INFO | Updated metrics for 0 markets
2025-10-19 10:25:01 | INFO | Blockchain indexing cycle completed
2025-10-19 10:25:01 | INFO | PostgreSQL connection pool closed
2025-10-19 10:25:01 | INFO | Indexing task completed successfully
2025-10-19 10:30:00 | INFO | Starting Polymarket blockchain indexing task
2025-10-19 10:30:00 | INFO | Blockchain indexer initialized. Connected: True
2025-10-19 10:30:00 | INFO | Connected to PostgreSQL database
2025-10-19 10:30:00 | INFO | Current Polygon block: 77882530
2025-10-19 10:30:00 | INFO | Processing ConditionalTokens: blocks 77880201-77880300
2025-10-19 10:30:01 | DEBUG | Updated indexer state: conditional_tokens -> block 77880300
2025-10-19 10:30:01 | INFO | Processed 0 ConditionalTokens events
2025-10-19 10:30:01 | INFO | Processing CTF Exchange: blocks 77880201-77880300
2025-10-19 10:30:01 | DEBUG | Updated indexer state: ctf_exchange -> block 77880300
2025-10-19 10:30:01 | INFO | Processed 0 CTF Exchange events
2025-10-19 10:30:01 | INFO | Updated metrics for 0 markets
2025-10-19 10:30:01 | INFO | Blockchain indexing cycle completed
2025-10-19 10:30:01 | INFO | PostgreSQL connection pool closed
2025-10-19 10:30:01 | INFO | Indexing task completed successfully
2025-10-19 10:35:00 | INFO | Starting Polymarket blockchain indexing task
2025-10-19 10:35:00 | INFO | Blockchain indexer initialized. Connected: True
2025-10-19 10:35:00 | INFO | Connected to PostgreSQL database
2025-10-19 10:35:00 | INFO | Current Polygon block: 77882680
2025-10-19 10:35:00 | INFO | Processing ConditionalTokens: blocks 77880301-77880400
2025-10-19 10:35:00 | INFO | Inserted condition: 81d1b2a46e...
2025-10-19 10:35:00 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:35:00 | INFO | New market: 81d1b2a46e...
2025-10-19 10:35:00 | INFO | Inserted condition: 48072e335d...
2025-10-19 10:35:00 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:35:00 | INFO | New market: 48072e335d...
2025-10-19 10:35:00 | INFO | Inserted condition: bca87d698e...
2025-10-19 10:35:00 | WARNING | Error logging event: Object of type bytes is not JSON serializable
2025-10-19 10:35:00 | INFO | New market: bca87d698e...
2025-10-19 10:35:01 | DEBUG | Updated indexer state: conditional_tokens -> block 77880400
2025-10-19 10:35:01 | INFO | Processed 3 ConditionalTokens events
2025-10-19 10:35:01 | INFO | Processing CTF Exchange: blocks 77880301-77880400
2025-10-19 10:35:01 | DEBUG | Updated indexer state: ctf_exchange -> block 77880400
2025-10-19 10:35:01 | INFO | Processed 0 CTF Exchange events
2025-10-19 10:35:01 | INFO | Updated metrics for 0 markets
2025-10-19 10:35:01 | INFO | Blockchain indexing cycle completed
2025-10-19 10:35:01 | INFO | PostgreSQL connection pool closed
2025-10-19 10:35:01 | INFO | Indexing task completed successfully
2025-10-19 10:57:48 | INFO | Triggering immediate execution of hybrid indexer task.
2025-10-19 10:57:48 | INFO | Immediate hybrid indexer task triggered successfully
2025-10-19 10:57:49 | INFO | Starting hybrid Polymarket indexer (Blockchain + CLOB)
2025-10-19 10:57:49 | INFO | Blockchain indexer initialized. Connected: True
2025-10-19 10:57:49 | INFO | Connected to PostgreSQL database
2025-10-19 10:57:49 | INFO | Starting hybrid indexing (Blockchain + CLOB)
2025-10-19 10:57:49 | INFO | Indexing blockchain data...
2025-10-19 10:57:49 | INFO | Connected to PostgreSQL database
2025-10-19 10:57:49 | INFO | Current Polygon block: 77883361
2025-10-19 10:57:49 | INFO | Processing ConditionalTokens: blocks 77880401-77880500
2025-10-19 10:57:50 | DEBUG | Updated indexer state: conditional_tokens -> block 77880500
2025-10-19 10:57:50 | INFO | Processed 0 ConditionalTokens events
2025-10-19 10:57:50 | INFO | Processing CTF Exchange: blocks 77880401-77880500
2025-10-19 10:57:50 | DEBUG | Updated indexer state: ctf_exchange -> block 77880500
2025-10-19 10:57:50 | INFO | Processed 0 CTF Exchange events
2025-10-19 10:57:50 | INFO | Updated metrics for 0 markets
2025-10-19 10:57:50 | INFO | Blockchain indexing cycle completed
2025-10-19 10:57:50 | INFO | PostgreSQL connection pool closed
2025-10-19 10:57:50 | INFO | Indexing CLOB trade data...
2025-10-19 10:57:51 | ERROR | Error fetching trades for 0xe3b423dfad8c22ff75c9899c4e8176f628cf4ad4caa00481764d320e7415f7a9: Client error '401 Unauthorized' for url 'https://clob.polymarket.com/trades?market=0xe3b423dfad8c22ff75c9899c4e8176f628cf4ad4caa00481764d320e7415f7a9&limit=100'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-10-19 10:57:51 | ERROR | Error fetching trades for 0x44f10d1cd5aaed4b7ae0b5edb76790f54f45dc0bcaa86831c83d865c774fbb90: Client error '401 Unauthorized' for url 'https://clob.polymarket.com/trades?market=0x44f10d1cd5aaed4b7ae0b5edb76790f54f45dc0bcaa86831c83d865c774fbb90&limit=100'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-10-19 10:57:51 | ERROR | Error fetching trades for 0x3e0524de013d9dc359f5eb370773f25de2f03d3200294cfd0fa7dac2f399d101: Client error '401 Unauthorized' for url 'https://clob.polymarket.com/trades?market=0x3e0524de013d9dc359f5eb370773f25de2f03d3200294cfd0fa7dac2f399d101&limit=100'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-10-19 10:57:51 | ERROR | Error fetching trades for 0x9b946f54f3428aafc308c33aa04a943fe13a011bdac9a9b66e1ba16c416ca256: Client error '401 Unauthorized' for url 'https://clob.polymarket.com/trades?market=0x9b946f54f3428aafc308c33aa04a943fe13a011bdac9a9b66e1ba16c416ca256&limit=100'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-10-19 10:57:51 | ERROR | Error fetching trades for 0x5d1a1ab716fd06943441fe27cde0089651ce769bec55e191b6953468a0e9f0d0: Client error '401 Unauthorized' for url 'https://clob.polymarket.com/trades?market=0x5d1a1ab716fd06943441fe27cde0089651ce769bec55e191b6953468a0e9f0d0&limit=100'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-10-19 10:57:52 | ERROR | Error fetching trades for 0xd903891c2b9046cae14615afc4c5245370143503f7b2dfc13919acee07a1696d: Client error '401 Unauthorized' for url 'https://clob.polymarket.com/trades?market=0xd903891c2b9046cae14615afc4c5245370143503f7b2dfc13919acee07a1696d&limit=100'
